no,category,brand,name,price,gender,color_family,link,list_image
1254,Hand Bags,Gobelini,Rossy Mini Boston,Rp 2.780.000,female,black,https://www.zalora.co.id/gobelini-rossy-mini-boston-black-2115789.html,http://static.id.zalora.net/p/gobelini-0725-9875112-1.jpg|http://static.id.zalora.net/p/gobelini-0725-9875112-2.jpg|http://static.id.zalora.net/p/gobelini-0726-9875112-3.jpg|http://static.id.zalora.net/p/gobelini-0726-9875112-4.jpg|http://static.id.zalora.net/p/gobelini-0727-9875112-5.jpg|http://static.id.zalora.net/p/gobelini-0614-9875112-6.jpg|
1255,Hand Bags,Hush Puppies,Duffy Handheld L,Rp 1.199.000,female,white,https://www.zalora.co.id/hush-puppies-duffy-handheld-l-white-1981241.html,http://static.id.zalora.net/p/hush-puppies-9287-1421891-1.jpg|http://static.id.zalora.net/p/hush-puppies-9287-1421891-2.jpg|http://static.id.zalora.net/p/hush-puppies-9288-1421891-3.jpg|http://static.id.zalora.net/p/hush-puppies-9288-1421891-4.jpg|http://static.id.zalora.net/p/hush-puppies-9288-1421891-5.jpg|
1256,Hand Bags,Grandir,Top Handle Bag,Rp 999.000,female,black,https://www.zalora.co.id/grandir-top-handle-bag-black-1858087.html,http://static.id.zalora.net/p/grandir-1109-7808581-1.jpg|http://static.id.zalora.net/p/grandir-1109-7808581-2.jpg|http://static.id.zalora.net/p/grandir-1110-7808581-3.jpg|http://static.id.zalora.net/p/grandir-1110-7808581-4.jpg|http://static.id.zalora.net/p/grandir-1110-7808581-5.jpg|http://static.id.zalora.net/p/grandir-0843-7808581-6.jpg|
1257,Hand Bags,Gobelini,Thomson Satchel Snake,Rp 3.980.000,female,white,https://www.zalora.co.id/gobelini-thomson-satchel-snake-white-2178642.html,http://static.id.zalora.net/p/gobelini-4128-2468712-1.jpg|http://static.id.zalora.net/p/gobelini-4128-2468712-2.jpg|http://static.id.zalora.net/p/gobelini-4128-2468712-3.jpg|http://static.id.zalora.net/p/gobelini-4129-2468712-4.jpg|http://static.id.zalora.net/p/gobelini-4129-2468712-5.jpg|http://static.id.zalora.net/p/gobelini-2924-2468712-6.jpg|
1258,Hand Bags,Scada,Rosa,Rp 950.000,female,brown,https://www.zalora.co.id/scada-rosa-brown-2060151.html,http://static.id.zalora.net/p/scada-8460-1510602-1.jpg|http://static.id.zalora.net/p/scada-8460-1510602-2.jpg|http://static.id.zalora.net/p/scada-8460-1510602-3.jpg|http://static.id.zalora.net/p/scada-8461-1510602-4.jpg|http://static.id.zalora.net/p/scada-8462-1510602-5.jpg|http://static.id.zalora.net/p/scada-5063-1510602-6.jpg|
1259,Hand Bags,Gobelini,Koichi N/S Shoulder Indigo,Rp 4.780.000,female,brown,https://www.zalora.co.id/gobelini-koichi-n-s-shoulder-indigo-brown-1986426.html,http://static.id.zalora.net/p/gobelini-3661-6246891-1.jpg|http://static.id.zalora.net/p/gobelini-3661-6246891-2.jpg|http://static.id.zalora.net/p/gobelini-3661-6246891-3.jpg|http://static.id.zalora.net/p/gobelini-3664-6246891-4.jpg|http://static.id.zalora.net/p/gobelini-3667-6246891-5.jpg|http://static.id.zalora.net/p/gobelini-7078-6246891-6.jpg|
1260,Hand Bags,Les Catino,Tokyo Ikebukuro Zipped Boston Bag,Rp 1.199.800,female,brown,https://www.zalora.co.id/les-catino-tokyo-ikebukuro-zipped-boston-bag-brown-2068297.html,http://static.id.zalora.net/p/les-catino-2078-7928602-1.jpg|http://static.id.zalora.net/p/les-catino-2079-7928602-2.jpg|http://static.id.zalora.net/p/les-catino-2079-7928602-3.jpg|http://static.id.zalora.net/p/les-catino-2080-7928602-4.jpg|http://static.id.zalora.net/p/les-catino-2081-7928602-5.jpg|
1261,Hand Bags,Gobelini,Zip Boston,Rp 3.780.000,female,brown,https://www.zalora.co.id/gobelini-zip-boston-brown-1701169.html,http://static.id.zalora.net/p/gobelini-6890-9611071-1.jpg|http://static.id.zalora.net/p/gobelini-6891-9611071-2.jpg|http://static.id.zalora.net/p/gobelini-6891-9611071-3.jpg|http://static.id.zalora.net/p/gobelini-6892-9611071-4.jpg|http://static.id.zalora.net/p/gobelini-6893-9611071-5.jpg|http://static.id.zalora.net/p/gobelini-2925-9611071-6.jpg|
1262,Hand Bags,Les Catino,Paris St.Honore Uh Saddle Flower,Rp 999.800,female,navy,https://www.zalora.co.id/les-catino-paris-st-honore-uh-saddle-flower-navy-2178801.html,http://static.id.zalora.net/p/les-catino-1663-1088712-1.jpg|http://static.id.zalora.net/p/les-catino-1663-1088712-2.jpg|http://static.id.zalora.net/p/les-catino-1664-1088712-3.jpg|http://static.id.zalora.net/p/les-catino-1665-1088712-4.jpg|http://static.id.zalora.net/p/les-catino-1665-1088712-5.jpg|http://static.id.zalora.net/p/les-catino-3191-1088712-6.jpg|
1263,Hand Bags,PLAYBOY BUNNY,Classic Keyhold Handbag,Rp 1.579.000,female,grey,https://www.zalora.co.id/playboy-bunny-classic-keyhold-handbag-grey-1971898.html,http://static.id.zalora.net/p/playboy-bunny-5060-8981791-1.jpg|http://static.id.zalora.net/p/playboy-bunny-5060-8981791-2.jpg|http://static.id.zalora.net/p/playboy-bunny-5060-8981791-3.jpg|http://static.id.zalora.net/p/playboy-bunny-5061-8981791-4.jpg|http://static.id.zalora.net/p/playboy-bunny-5061-8981791-5.jpg|http://static.id.zalora.net/p/playboy-bunny-5061-8981791-6.jpg|
1264,Hand Bags,Gobelini,Marsha Satchel,Rp 2.980.000,female,black,https://www.zalora.co.id/gobelini-marsha-satchel-black-2095670.html,http://static.id.zalora.net/p/gobelini-8015-0765902-1.jpg|http://static.id.zalora.net/p/gobelini-8016-0765902-2.jpg|http://static.id.zalora.net/p/gobelini-8016-0765902-3.jpg|http://static.id.zalora.net/p/gobelini-8016-0765902-4.jpg|http://static.id.zalora.net/p/gobelini-8017-0765902-5.jpg|
1265,Hand Bags,Gobelini,Rieti Tote,Rp 3.290.000,female,orange,https://www.zalora.co.id/gobelini-rieti-tote-orange-1851754.html,http://static.id.zalora.net/p/gobelini-3763-4571581-1.jpg|http://static.id.zalora.net/p/gobelini-3764-4571581-2.jpg|http://static.id.zalora.net/p/gobelini-3764-4571581-3.jpg|http://static.id.zalora.net/p/gobelini-3765-4571581-4.jpg|http://static.id.zalora.net/p/gobelini-3766-4571581-5.jpg|http://static.id.zalora.net/p/gobelini-7219-4571581-6.jpg|
1266,Hand Bags,Gobelini,Marsha Satchel,Rp 2.980.000,female,green,https://www.zalora.co.id/gobelini-marsha-satchel-green-1814541.html,http://static.id.zalora.net/p/gobelini-8259-1454181-1.jpg|http://static.id.zalora.net/p/gobelini-8259-1454181-2.jpg|http://static.id.zalora.net/p/gobelini-8260-1454181-3.jpg|http://static.id.zalora.net/p/gobelini-8260-1454181-4.jpg|http://static.id.zalora.net/p/gobelini-8261-1454181-5.jpg|http://static.id.zalora.net/p/gobelini-9164-1454181-6.jpg|
1267,Hand Bags,Nicole Lee,Casual Hand Bag,Rp 1.099.000,female,orange,https://www.zalora.co.id/nicole-lee-casual-hand-bag-orange-2086416.html,http://static.id.zalora.net/p/nicole-lee-6818-6146802-1.jpg|http://static.id.zalora.net/p/nicole-lee-6819-6146802-2.jpg|http://static.id.zalora.net/p/nicole-lee-6819-6146802-3.jpg|http://static.id.zalora.net/p/nicole-lee-6820-6146802-4.jpg|http://static.id.zalora.net/p/nicole-lee-6820-6146802-5.jpg|http://static.id.zalora.net/p/nicole-lee-6820-6146802-6.jpg|http://static.id.zalora.net/p/nicole-lee-6821-6146802-7.jpg|http://static.id.zalora.net/p/nicole-lee-7856-6146802-8.jpg|
1268,Hand Bags,Swiss Polo,Chain Bucket Bag,Rp 749.000,female,black,https://www.zalora.co.id/swiss-polo-chain-bucket-bag-black-2121990.html,http://static.id.zalora.net/p/swiss-polo-6659-0991212-1.jpg|http://static.id.zalora.net/p/swiss-polo-6659-0991212-2.jpg|http://static.id.zalora.net/p/swiss-polo-6660-0991212-3.jpg|http://static.id.zalora.net/p/swiss-polo-6660-0991212-4.jpg|http://static.id.zalora.net/p/swiss-polo-6660-0991212-5.jpg|http://static.id.zalora.net/p/swiss-polo-6661-0991212-6.jpg|http://static.id.zalora.net/p/swiss-polo-6661-0991212-7.jpg|http://static.id.zalora.net/p/swiss-polo-6661-0991212-8.jpg|
1269,Hand Bags,PLAYBOY BUNNY,Playboy Bunny Handbag,Rp 1.725.000,female,grey,https://www.zalora.co.id/playboy-bunny-playboy-bunny-handbag-grey-1708962.html,http://static.id.zalora.net/p/playboy-bunny-6033-2698071-1.jpg|http://static.id.zalora.net/p/playboy-bunny-6033-2698071-2.jpg|http://static.id.zalora.net/p/playboy-bunny-6033-2698071-3.jpg|http://static.id.zalora.net/p/playboy-bunny-6034-2698071-4.jpg|http://static.id.zalora.net/p/playboy-bunny-6034-2698071-5.jpg|http://static.id.zalora.net/p/playboy-bunny-6034-2698071-6.jpg|http://static.id.zalora.net/p/playboy-bunny-0427-2698071-7.jpg|
1270,Hand Bags,Gobelini,Davy Satchel M New,Rp 3.980.000,female,grey,https://www.zalora.co.id/gobelini-davy-satchel-m-new-grey-2095595.html,http://static.id.zalora.net/p/gobelini-8265-5955902-1.jpg|http://static.id.zalora.net/p/gobelini-8266-5955902-2.jpg|http://static.id.zalora.net/p/gobelini-8266-5955902-3.jpg|http://static.id.zalora.net/p/gobelini-8267-5955902-4.jpg|http://static.id.zalora.net/p/gobelini-8267-5955902-5.jpg|
1271,Hand Bags,Nicole Lee,Hand Bag,Rp 1.099.000,female,silver,https://www.zalora.co.id/nicole-lee-hand-bag-silver-1985507.html,http://static.id.zalora.net/p/nicole-lee-3370-7055891-1.jpg|http://static.id.zalora.net/p/nicole-lee-3371-7055891-2.jpg|http://static.id.zalora.net/p/nicole-lee-3371-7055891-3.jpg|http://static.id.zalora.net/p/nicole-lee-3372-7055891-4.jpg|http://static.id.zalora.net/p/nicole-lee-3372-7055891-5.jpg|http://static.id.zalora.net/p/nicole-lee-6297-7055891-6.jpg|
1272,Hand Bags,Gobelini,Presta Satchel,Rp 3.580.000,female,black,https://www.zalora.co.id/gobelini-presta-satchel-black-2178636.html,http://static.id.zalora.net/p/gobelini-1310-6368712-1.jpg|http://static.id.zalora.net/p/gobelini-1311-6368712-2.jpg|http://static.id.zalora.net/p/gobelini-1311-6368712-3.jpg|http://static.id.zalora.net/p/gobelini-1312-6368712-4.jpg|http://static.id.zalora.net/p/gobelini-1312-6368712-5.jpg|http://static.id.zalora.net/p/gobelini-2752-6368712-6.jpg|
1273,Hand Bags,Nose,Two Tone Crossbody Bag,Rp 935.000,female,beige,https://www.zalora.co.id/nose-two-tone-crossbody-bag-beige-2245281.html,http://static.id.zalora.net/p/nose-8628-1825422-1.jpg|http://static.id.zalora.net/p/nose-8628-1825422-2.jpg|http://static.id.zalora.net/p/nose-8628-1825422-3.jpg|http://static.id.zalora.net/p/nose-8629-1825422-4.jpg|http://static.id.zalora.net/p/nose-8629-1825422-5.jpg|http://static.id.zalora.net/p/nose-6029-1825422-6.jpg|
1274,Hand Bags,Grandir,Top Handle Bag,Rp 999.000,female,black,https://www.zalora.co.id/grandir-top-handle-bag-black-1858093.html,http://static.id.zalora.net/p/grandir-1229-3908581-1.jpg|http://static.id.zalora.net/p/grandir-1229-3908581-2.jpg|http://static.id.zalora.net/p/grandir-1230-3908581-3.jpg|http://static.id.zalora.net/p/grandir-1230-3908581-4.jpg|http://static.id.zalora.net/p/grandir-1230-3908581-5.jpg|http://static.id.zalora.net/p/grandir-0863-3908581-6.jpg|
1275,Hand Bags,Gobelini,Amante Satchel,Rp 3.680.000,female,black|multi,https://www.zalora.co.id/gobelini-amante-satchel-black-multi-1880286.html,http://static.id.zalora.net/p/gobelini-0619-6820881-1.jpg|http://static.id.zalora.net/p/gobelini-0620-6820881-2.jpg|http://static.id.zalora.net/p/gobelini-0620-6820881-3.jpg|http://static.id.zalora.net/p/gobelini-0620-6820881-4.jpg|http://static.id.zalora.net/p/gobelini-0621-6820881-5.jpg|http://static.id.zalora.net/p/gobelini-3374-6820881-6.jpg|
1276,Hand Bags,Gobelini,Harmony Satchel,Rp 3.580.000,female,brown,https://www.zalora.co.id/gobelini-harmony-satchel-brown-2146919.html,http://static.id.zalora.net/p/gobelini-5245-9196412-1.jpg|http://static.id.zalora.net/p/gobelini-5246-9196412-2.jpg|http://static.id.zalora.net/p/gobelini-5246-9196412-3.jpg|http://static.id.zalora.net/p/gobelini-5247-9196412-4.jpg|http://static.id.zalora.net/p/gobelini-5247-9196412-5.jpg|http://static.id.zalora.net/p/gobelini-3782-9196412-6.jpg|
1277,Hand Bags,Les Catino,Sarah Mini Bugatti,Rp 799.800,female,yellow|green,https://www.zalora.co.id/les-catino-sarah-mini-bugatti-yellow-green-2039087.html,http://static.id.zalora.net/p/les-catino-3854-7809302-1.jpg|http://static.id.zalora.net/p/les-catino-3854-7809302-2.jpg|http://static.id.zalora.net/p/les-catino-3855-7809302-3.jpg|http://static.id.zalora.net/p/les-catino-3855-7809302-4.jpg|http://static.id.zalora.net/p/les-catino-3856-7809302-5.jpg|http://static.id.zalora.net/p/les-catino-4937-7809302-6.jpg|
1278,Hand Bags,Gobelini,Dolly Satchel,Rp 3.680.000,female,grey,https://www.zalora.co.id/gobelini-dolly-satchel-grey-2146901.html,http://static.id.zalora.net/p/gobelini-5797-1096412-1.jpg|http://static.id.zalora.net/p/gobelini-5797-1096412-2.jpg|http://static.id.zalora.net/p/gobelini-5797-1096412-3.jpg|http://static.id.zalora.net/p/gobelini-5797-1096412-4.jpg|http://static.id.zalora.net/p/gobelini-5798-1096412-5.jpg|http://static.id.zalora.net/p/gobelini-5664-1096412-6.jpg|
1279,Hand Bags,Gobelini,Bostonian Satchel Weave,Rp 3.580.000,female,black,https://www.zalora.co.id/gobelini-bostonian-satchel-weave-black-1986411.html,http://static.id.zalora.net/p/gobelini-3659-1146891-1.jpg|http://static.id.zalora.net/p/gobelini-3659-1146891-2.jpg|http://static.id.zalora.net/p/gobelini-3659-1146891-3.jpg|http://static.id.zalora.net/p/gobelini-3660-1146891-4.jpg|http://static.id.zalora.net/p/gobelini-3660-1146891-5.jpg|http://static.id.zalora.net/p/gobelini-7086-1146891-6.jpg|
1280,Hand Bags,Gobelini,Irpino Tote,Rp 4.580.000,female,multi|brown,https://www.zalora.co.id/gobelini-irpino-tote-multi-brown-1937068.html,http://static.id.zalora.net/p/gobelini-5967-8607391-1.jpg|http://static.id.zalora.net/p/gobelini-5968-8607391-2.jpg|http://static.id.zalora.net/p/gobelini-5968-8607391-3.jpg|http://static.id.zalora.net/p/gobelini-5969-8607391-4.jpg|http://static.id.zalora.net/p/gobelini-5969-8607391-5.jpg|
1281,Hand Bags,Gobelini,Ninipole Croco Satchel,Rp 3.580.000,female,multi|brown,https://www.zalora.co.id/gobelini-ninipole-croco-satchel-multi-brown-1814629.html,http://static.id.zalora.net/p/gobelini-5978-9264181-1.jpg|http://static.id.zalora.net/p/gobelini-5978-9264181-2.jpg|http://static.id.zalora.net/p/gobelini-5978-9264181-3.jpg|http://static.id.zalora.net/p/gobelini-5979-9264181-4.jpg|http://static.id.zalora.net/p/gobelini-5979-9264181-5.jpg|http://static.id.zalora.net/p/gobelini-6332-9264181-6.jpg|
1282,Hand Bags,Milliot & Co.,Aubrey Top Handle Bag with Extra Sling Strap,Rp 619.000,female,beige,https://www.zalora.co.id/milliot-co-aubrey-top-handle-bag-with-extra-sling-strap-beige-2172442.html,http://static.id.zalora.net/p/milliot-co-4636-2442712-1.jpg|http://static.id.zalora.net/p/milliot-co-4639-2442712-2.jpg|http://static.id.zalora.net/p/milliot-co-4640-2442712-3.jpg|http://static.id.zalora.net/p/milliot-co-4642-2442712-4.jpg|http://static.id.zalora.net/p/milliot-co-4644-2442712-5.jpg|
1283,Hand Bags,Nose,Two Tone Shoulder Bag,Rp 889.000,female,brown,https://www.zalora.co.id/nose-two-tone-shoulder-bag-brown-2245215.html,http://static.id.zalora.net/p/nose-1085-5125422-1.jpg|http://static.id.zalora.net/p/nose-1085-5125422-2.jpg|http://static.id.zalora.net/p/nose-1085-5125422-3.jpg|http://static.id.zalora.net/p/nose-1085-5125422-4.jpg|http://static.id.zalora.net/p/nose-1085-5125422-5.jpg|http://static.id.zalora.net/p/nose-1086-5125422-6.jpg|http://static.id.zalora.net/p/nose-6399-5125422-7.jpg|
1284,Hand Bags,Scada,Vendi,Rp 990.000,female,beige,https://www.zalora.co.id/scada-vendi-beige-2130988.html,http://static.id.zalora.net/p/scada-4669-8890312-1.jpg|http://static.id.zalora.net/p/scada-4670-8890312-2.jpg|http://static.id.zalora.net/p/scada-4670-8890312-3.jpg|http://static.id.zalora.net/p/scada-4671-8890312-4.jpg|http://static.id.zalora.net/p/scada-4671-8890312-5.jpg|http://static.id.zalora.net/p/scada-3854-8890312-6.jpg|
1285,Hand Bags,Ismot,Leonie Bag,Rp 1.325.000,female,black,https://www.zalora.co.id/ismot-leonie-bag-black-2068361.html,http://static.id.zalora.net/p/ismot-1551-1638602-1.jpg|http://static.id.zalora.net/p/ismot-1551-1638602-2.jpg|http://static.id.zalora.net/p/ismot-1552-1638602-3.jpg|http://static.id.zalora.net/p/ismot-1552-1638602-4.jpg|http://static.id.zalora.net/p/ismot-1553-1638602-5.jpg|
1286,Hand Bags,Gobelini,Zip Boston,Rp 3.780.000,female,brown,https://www.zalora.co.id/gobelini-zip-boston-brown-1372542.html,http://static.id.zalora.net/p/gobelini-1685-2452731-1.jpg|http://static.id.zalora.net/p/gobelini-1686-2452731-2.jpg|http://static.id.zalora.net/p/gobelini-1686-2452731-3.jpg|http://static.id.zalora.net/p/gobelini-1687-2452731-4.jpg|http://static.id.zalora.net/p/gobelini-1688-2452731-5.jpg|
1287,Hand Bags,Grandir,Top Handle Bag,Rp 999.000,female,black,https://www.zalora.co.id/grandir-top-handle-bag-black-1858092.html,http://static.id.zalora.net/p/grandir-1111-2908581-1.jpg|http://static.id.zalora.net/p/grandir-1111-2908581-2.jpg|http://static.id.zalora.net/p/grandir-1111-2908581-3.jpg|http://static.id.zalora.net/p/grandir-1112-2908581-4.jpg|http://static.id.zalora.net/p/grandir-1112-2908581-5.jpg|http://static.id.zalora.net/p/grandir-0847-2908581-6.jpg|
1288,Hand Bags,MACRA By MithLabs,Athena Top Handles,Rp 271.000,female,green,https://www.zalora.co.id/macra-by-mithlabs-athena-top-handles-green-2025577.html,http://static.id.zalora.net/p/macra-by-mithlabs-4102-7755202-1.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-4103-7755202-2.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-4103-7755202-3.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-4104-7755202-4.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-4104-7755202-5.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-4776-7755202-6.jpg|
1289,Hand Bags,PLAYBOY BUNNY,Metal Hoop Logo Hand Bag,Rp 1.725.000,female,grey,https://www.zalora.co.id/playboy-bunny-metal-hoop-logo-hand-bag-grey-2121970.html,http://static.id.zalora.net/p/playboy-bunny-4888-0791212-1.jpg|http://static.id.zalora.net/p/playboy-bunny-4888-0791212-2.jpg|http://static.id.zalora.net/p/playboy-bunny-4889-0791212-3.jpg|http://static.id.zalora.net/p/playboy-bunny-4889-0791212-4.jpg|http://static.id.zalora.net/p/playboy-bunny-4890-0791212-5.jpg|http://static.id.zalora.net/p/playboy-bunny-4890-0791212-6.jpg|
1290,Hand Bags,MACRA By MithLabs,Athena Top Handles,Rp 271.000,female,red,https://www.zalora.co.id/macra-by-mithlabs-athena-top-handles-red-2025586.html,http://static.id.zalora.net/p/macra-by-mithlabs-7692-6855202-1.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-7693-6855202-2.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-7693-6855202-3.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-7694-6855202-4.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-7694-6855202-5.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-4799-6855202-6.jpg|
1291,Hand Bags,Swiss Polo,Faux Leather Handbag,Rp 1.399.000,female,yellow,https://www.zalora.co.id/swiss-polo-faux-leather-handbag-yellow-1994810.html,http://static.id.zalora.net/p/swiss-polo-0049-0184991-1.jpg|http://static.id.zalora.net/p/swiss-polo-0050-0184991-2.jpg|http://static.id.zalora.net/p/swiss-polo-0050-0184991-3.jpg|http://static.id.zalora.net/p/swiss-polo-0051-0184991-4.jpg|http://static.id.zalora.net/p/swiss-polo-0052-0184991-5.jpg|http://static.id.zalora.net/p/swiss-polo-0052-0184991-6.jpg|
1292,Hand Bags,Nose,Two Tone Shoulder Bag,Rp 889.000,female,blue,https://www.zalora.co.id/nose-two-tone-shoulder-bag-blue-2245310.html,http://static.id.zalora.net/p/nose-3445-0135422-1.jpg|http://static.id.zalora.net/p/nose-3445-0135422-2.jpg|http://static.id.zalora.net/p/nose-3446-0135422-3.jpg|http://static.id.zalora.net/p/nose-3446-0135422-4.jpg|http://static.id.zalora.net/p/nose-3446-0135422-5.jpg|http://static.id.zalora.net/p/nose-3446-0135422-6.jpg|http://static.id.zalora.net/p/nose-6076-0135422-7.jpg|
1293,Hand Bags,Gobelini,Beverly Mini Boston Quilt & Rivets,Rp 3.580.000,female,black,https://www.zalora.co.id/gobelini-beverly-mini-boston-quilt-rivets-black-2013592.html,http://static.id.zalora.net/p/gobelini-0007-2953102-1.jpg|http://static.id.zalora.net/p/gobelini-0007-2953102-2.jpg|http://static.id.zalora.net/p/gobelini-0008-2953102-3.jpg|http://static.id.zalora.net/p/gobelini-0008-2953102-4.jpg|http://static.id.zalora.net/p/gobelini-0008-2953102-5.jpg|http://static.id.zalora.net/p/gobelini-1928-2953102-6.jpg|
1294,Hand Bags,Gobelini,Lavare Boston,Rp 3.180.000,female,brown,https://www.zalora.co.id/gobelini-lavare-boston-brown-2115796.html,http://static.id.zalora.net/p/gobelini-4486-6975112-1.jpg|http://static.id.zalora.net/p/gobelini-4487-6975112-2.jpg|http://static.id.zalora.net/p/gobelini-4487-6975112-3.jpg|http://static.id.zalora.net/p/gobelini-4488-6975112-4.jpg|http://static.id.zalora.net/p/gobelini-4488-6975112-5.jpg|http://static.id.zalora.net/p/gobelini-0706-6975112-6.jpg|
